Image_Id,BLB,BS,HRL,LB,LS,NBLS,RH,SB,Label
image_04962,1,0,0,0,0,0,0,0,0
image_02257,0,0,0,0,1,0,0,0,4
image_03638,0,0,1,0,0,0,0,0,2
image_00179,0,0,0,0,0,0,0,1,7
image_02823,0,0,0,1,0,0,0,0,3
image_05148,1,0,0,0,0,0,0,0,0
image_00108,0,0,0,0,0,0,0,1,7
image_04858,1,0,0,0,0,0,0,0,0
image_04442,0,1,0,0,0,0,0,0,1
image_01947,0,0,0,0,1,0,0,0,4
image_00255,0,0,0,0,0,0,0,1,7
image_04008,0,1,0,0,0,0,0,0,1
image_04958,1,0,0,0,0,0,0,0,0
image_04499,0,1,0,0,0,0,0,0,1
image_01228,0,0,0,0,0,0,1,0,6
image_02865,0,0,0,1,0,0,0,0,3
image_04368,0,1,0,0,0,0,0,0,1
image_04150,0,1,0,0,0,0,0,0,1
image_02157,0,0,0,0,1,0,0,0,4
image_01719,0,0,0,0,0,1,0,0,5
image_04864,1,0,0,0,0,0,0,0,0
image_04415,0,1,0,0,0,0,0,0,1
image_01152,0,0,0,0,0,0,1,0,6
image_03986,0,1,0,0,0,0,0,0,1
image_03872,0,1,0,0,0,0,0,0,1
image_04588,0,1,0,0,0,0,0,0,1
image_01005,0,0,0,0,0,0,1,0,6
image_03987,0,1,0,0,0,0,0,0,1
image_04833,1,0,0,0,0,0,0,0,0
image_01933,0,0,0,0,1,0,0,0,4
image_02270,0,0,0,0,1,0,0,0,4
image_03049,0,0,0,1,0,0,0,0,3
image_00075,0,0,0,0,0,0,0,1,7
image_04931,1,0,0,0,0,0,0,0,0
image_01547,0,0,0,0,0,1,0,0,5
image_04511,0,1,0,0,0,0,0,0,1
image_01204,0,0,0,0,0,0,1,0,6
image_05085,1,0,0,0,0,0,0,0,0
image_04942,1,0,0,0,0,0,0,0,0
image_04334,0,1,0,0,0,0,0,0,1
image_05188,1,0,0,0,0,0,0,0,0
image_00843,0,0,0,0,0,0,1,0,6
image_04494,0,1,0,0,0,0,0,0,1
image_04841,1,0,0,0,0,0,0,0,0
image_02892,0,0,0,1,0,0,0,0,3
image_04013,0,1,0,0,0,0,0,0,1
image_01984,0,0,0,0,1,0,0,0,4
image_04923,1,0,0,0,0,0,0,0,0
image_02443,0,0,0,1,0,0,0,0,3
image_01369,0,0,0,0,0,0,1,0,6
image_00537,0,0,0,0,0,0,0,1,7
image_01130,0,0,0,0,0,0,1,0,6
image_04764,1,0,0,0,0,0,0,0,0
image_04477,0,1,0,0,0,0,0,0,1
image_02661,0,0,0,1,0,0,0,0,3
image_04873,1,0,0,0,0,0,0,0,0
image_00681,0,0,0,0,0,0,0,1,7
image_03934,0,1,0,0,0,0,0,0,1
image_01466,0,0,0,0,0,0,1,0,6
image_00204,0,0,0,0,0,0,0,1,7
image_03163,0,0,0,1,0,0,0,0,3
image_04097,0,1,0,0,0,0,0,0,1
image_02714,0,0,0,1,0,0,0,0,3
image_05114,1,0,0,0,0,0,0,0,0
image_00210,0,0,0,0,0,0,0,1,7
image_03858,0,1,0,0,0,0,0,0,1
image_02472,0,0,0,1,0,0,0,0,3
image_01472,0,0,0,0,0,0,1,0,6
image_04851,1,0,0,0,0,0,0,0,0
image_02192,0,0,0,0,1,0,0,0,4
image_02455,0,0,0,1,0,0,0,0,3
image_05055,1,0,0,0,0,0,0,0,0
image_02366,0,0,0,0,1,0,0,0,4
image_02849,0,0,0,1,0,0,0,0,3
image_00585,0,0,0,0,0,0,0,1,7
image_00219,0,0,0,0,0,0,0,1,7
image_02083,0,0,0,0,1,0,0,0,4
image_00273,0,0,0,0,0,0,0,1,7
image_03957,0,1,0,0,0,0,0,0,1
image_01289,0,0,0,0,0,0,1,0,6
image_04015,0,1,0,0,0,0,0,0,1
image_03010,0,0,0,1,0,0,0,0,3
image_00223,0,0,0,0,0,0,0,1,7
image_01467,0,0,0,0,0,0,1,0,6
image_02551,0,0,0,1,0,0,0,0,3
image_02624,0,0,0,1,0,0,0,0,3
image_00727,0,0,0,0,0,0,0,1,7
image_04967,1,0,0,0,0,0,0,0,0
image_01262,0,0,0,0,0,0,1,0,6
image_03357,0,0,1,0,0,0,0,0,2
image_00285,0,0,0,0,0,0,0,1,7
image_04766,1,0,0,0,0,0,0,0,0
image_04267,0,1,0,0,0,0,0,0,1
image_02205,0,0,0,0,1,0,0,0,4
image_02986,0,0,0,1,0,0,0,0,3
image_02304,0,0,0,0,1,0,0,0,4
image_01128,0,0,0,0,0,0,1,0,6
image_00825,0,0,0,0,0,0,0,1,7
image_00615,0,0,0,0,0,0,0,1,7
image_01603,0,0,0,0,0,1,0,0,5
image_03186,0,0,0,1,0,0,0,0,3
image_00827,0,0,0,0,0,0,1,0,6
image_00339,0,0,0,0,0,0,0,1,7
image_02613,0,0,0,1,0,0,0,0,3
image_00163,0,0,0,0,0,0,0,1,7
image_03437,0,0,1,0,0,0,0,0,2
image_04979,1,0,0,0,0,0,0,0,0
image_03911,0,1,0,0,0,0,0,0,1
image_01478,0,0,0,0,0,0,1,0,6
image_00139,0,0,0,0,0,0,0,1,7
image_01845,0,0,0,0,1,0,0,0,4
image_00138,0,0,0,0,0,0,0,1,7
image_02331,0,0,0,0,1,0,0,0,4
image_03072,0,0,0,1,0,0,0,0,3
image_02058,0,0,0,0,1,0,0,0,4
image_02151,0,0,0,0,1,0,0,0,4
image_03536,0,0,1,0,0,0,0,0,2
image_01367,0,0,0,0,0,0,1,0,6
image_00543,0,0,0,0,0,0,0,1,7
image_02508,0,0,0,1,0,0,0,0,3
image_02413,0,0,0,1,0,0,0,0,3
image_04096,0,1,0,0,0,0,0,0,1
image_01475,0,0,0,0,0,0,1,0,6
image_03419,0,0,1,0,0,0,0,0,2
image_00912,0,0,0,0,0,0,1,0,6
image_04178,0,1,0,0,0,0,0,0,1
image_02491,0,0,0,1,0,0,0,0,3
image_00346,0,0,0,0,0,0,0,1,7
image_02845,0,0,0,1,0,0,0,0,3
image_03489,0,0,1,0,0,0,0,0,2
image_04726,1,0,0,0,0,0,0,0,0
image_01516,0,0,0,0,0,1,0,0,5
image_03602,0,0,1,0,0,0,0,0,2
image_03512,0,0,1,0,0,0,0,0,2
image_02316,0,0,0,0,1,0,0,0,4
image_04745,1,0,0,0,0,0,0,0,0
image_00386,0,0,0,0,0,0,0,1,7
image_00463,0,0,0,0,0,0,0,1,7
image_01067,0,0,0,0,0,0,1,0,6
image_02178,0,0,0,0,1,0,0,0,4
image_02524,0,0,0,1,0,0,0,0,3
image_05147,1,0,0,0,0,0,0,0,0
image_01536,0,0,0,0,0,1,0,0,5
image_00784,0,0,0,0,0,0,0,1,7
image_03149,0,0,0,1,0,0,0,0,3
image_04471,0,1,0,0,0,0,0,0,1
image_00256,0,0,0,0,0,0,0,1,7
image_04577,0,1,0,0,0,0,0,0,1
image_00427,0,0,0,0,0,0,0,1,7
image_03689,0,0,1,0,0,0,0,0,2
image_02897,0,0,0,1,0,0,0,0,3
image_01679,0,0,0,0,0,1,0,0,5
image_03925,0,1,0,0,0,0,0,0,1
image_01129,0,0,0,0,0,0,1,0,6
image_02236,0,0,0,0,1,0,0,0,4
image_02609,0,0,0,1,0,0,0,0,3
image_01267,0,0,0,0,0,0,1,0,6
image_02395,0,0,0,0,1,0,0,0,4
image_03715,0,0,1,0,0,0,0,0,2
image_02782,0,0,0,1,0,0,0,0,3
image_00662,0,0,0,0,0,0,0,1,7
image_04176,0,1,0,0,0,0,0,0,1
image_01996,0,0,0,0,1,0,0,0,4
image_04349,0,1,0,0,0,0,0,0,1
image_00695,0,0,0,0,0,0,0,1,7
image_05009,1,0,0,0,0,0,0,0,0
image_04469,0,1,0,0,0,0,0,0,1
image_01579,0,0,0,0,0,1,0,0,5
image_02049,0,0,0,0,1,0,0,0,4
image_03140,0,0,0,1,0,0,0,0,3
image_02256,0,0,0,0,1,0,0,0,4
image_03755,0,0,1,0,0,0,0,0,2
image_03130,0,0,0,1,0,0,0,0,3
image_03520,0,0,1,0,0,0,0,0,2
image_00968,0,0,0,0,0,0,1,0,6
image_01071,0,0,0,0,0,0,1,0,6
image_02710,0,0,0,1,0,0,0,0,3
image_01497,0,0,0,0,0,1,0,0,5
image_04985,1,0,0,0,0,0,0,0,0
image_03463,0,0,1,0,0,0,0,0,2
image_02019,0,0,0,0,1,0,0,0,4
image_03823,0,0,1,0,0,0,0,0,2
image_04565,0,1,0,0,0,0,0,0,1
image_01100,0,0,0,0,0,0,1,0,6
image_02417,0,0,0,1,0,0,0,0,3
image_04423,0,1,0,0,0,0,0,0,1
image_02634,0,0,0,1,0,0,0,0,3
image_01237,0,0,0,0,0,0,1,0,6
image_01682,0,0,0,0,0,1,0,0,5
image_01124,0,0,0,0,0,0,1,0,6
image_01681,0,0,0,0,0,1,0,0,5
image_03550,0,0,1,0,0,0,0,0,2
image_05098,1,0,0,0,0,0,0,0,0
image_02972,0,0,0,1,0,0,0,0,3
image_02948,0,0,0,1,0,0,0,0,3
image_05105,1,0,0,0,0,0,0,0,0
image_02017,0,0,0,0,1,0,0,0,4
image_00244,0,0,0,0,0,0,0,1,7
image_02253,0,0,0,0,1,0,0,0,4
image_04667,1,0,0,0,0,0,0,0,0
image_01893,0,0,0,0,1,0,0,0,4
image_04252,0,1,0,0,0,0,0,0,1
image_04900,1,0,0,0,0,0,0,0,0
image_00258,0,0,0,0,0,0,0,1,7
image_05013,1,0,0,0,0,0,0,0,0
image_00472,0,0,0,0,0,0,0,1,7
image_03746,0,0,1,0,0,0,0,0,2
image_00831,0,0,0,0,0,0,1,0,6
image_00723,0,0,0,0,0,0,0,1,7
image_01724,0,0,0,0,0,1,0,0,5
image_01356,0,0,0,0,0,0,1,0,6
image_02550,0,0,0,1,0,0,0,0,3
image_01020,0,0,0,0,0,0,1,0,6
image_02095,0,0,0,0,1,0,0,0,4
image_00708,0,0,0,0,0,0,0,1,7
image_02142,0,0,0,0,1,0,0,0,4
image_05143,1,0,0,0,0,0,0,0,0
image_04169,0,1,0,0,0,0,0,0,1
image_02541,0,0,0,1,0,0,0,0,3
image_02224,0,0,0,0,1,0,0,0,4
image_03369,0,0,1,0,0,0,0,0,2
image_02042,0,0,0,0,1,0,0,0,4
image_03190,0,0,0,1,0,0,0,0,3
image_00476,0,0,0,0,0,0,0,1,7
image_03348,0,0,1,0,0,0,0,0,2
image_00880,0,0,0,0,0,0,1,0,6
image_05159,1,0,0,0,0,0,0,0,0
image_03403,0,0,1,0,0,0,0,0,2
image_01951,0,0,0,0,1,0,0,0,4
image_04678,1,0,0,0,0,0,0,0,0
image_01300,0,0,0,0,0,0,1,0,6
image_04529,0,1,0,0,0,0,0,0,1
image_04420,0,1,0,0,0,0,0,0,1
image_00089,0,0,0,0,0,0,0,1,7
image_00286,0,0,0,0,0,0,0,1,7
image_02500,0,0,0,1,0,0,0,0,3
image_00489,0,0,0,0,0,0,0,1,7
image_01087,0,0,0,0,0,0,1,0,6
image_05086,1,0,0,0,0,0,0,0,0
image_02775,0,0,0,1,0,0,0,0,3
image_01562,0,0,0,0,0,1,0,0,5
image_02123,0,0,0,0,1,0,0,0,4
image_01759,0,0,0,0,0,1,0,0,5
image_02070,0,0,0,0,1,0,0,0,4
image_01570,0,0,0,0,0,1,0,0,5
image_02844,0,0,0,1,0,0,0,0,3
image_02008,0,0,0,0,1,0,0,0,4
image_02211,0,0,0,0,1,0,0,0,4
image_04409,0,1,0,0,0,0,0,0,1
image_00077,0,0,0,0,0,0,0,1,7
image_00029,0,0,0,0,0,0,0,1,7
image_01000,0,0,0,0,0,0,1,0,6
image_01252,0,0,0,0,0,0,1,0,6
image_04809,1,0,0,0,0,0,0,0,0
image_01735,0,0,0,0,0,1,0,0,5
image_01077,0,0,0,0,0,0,1,0,6
image_03922,0,1,0,0,0,0,0,0,1
image_03950,0,1,0,0,0,0,0,0,1
image_03633,0,0,1,0,0,0,0,0,2
image_02424,0,0,0,1,0,0,0,0,3
image_04375,0,1,0,0,0,0,0,0,1
image_01702,0,0,0,0,0,1,0,0,5
image_01916,0,0,0,0,1,0,0,0,4
image_00039,0,0,0,0,0,0,0,1,7
image_00891,0,0,0,0,0,0,1,0,6
image_04983,1,0,0,0,0,0,0,0,0
image_02562,0,0,0,1,0,0,0,0,3
image_01917,0,0,0,0,1,0,0,0,4
image_02912,0,0,0,1,0,0,0,0,3
image_03929,0,1,0,0,0,0,0,0,1
image_02534,0,0,0,1,0,0,0,0,3
image_03058,0,0,0,1,0,0,0,0,3
image_00832,0,0,0,0,0,0,1,0,6
image_02195,0,0,0,0,1,0,0,0,4
image_00874,0,0,0,0,0,0,1,0,6
image_03772,0,0,1,0,0,0,0,0,2
image_01146,0,0,0,0,0,0,1,0,6
image_04062,0,1,0,0,0,0,0,0,1
image_05171,1,0,0,0,0,0,0,0,0
image_01323,0,0,0,0,0,0,1,0,6
image_04685,1,0,0,0,0,0,0,0,0
image_02233,0,0,0,0,1,0,0,0,4
image_01459,0,0,0,0,0,0,1,0,6
image_04464,0,1,0,0,0,0,0,0,1
image_01026,0,0,0,0,0,0,1,0,6
image_04051,0,1,0,0,0,0,0,0,1
image_03581,0,0,1,0,0,0,0,0,2
image_03142,0,0,0,1,0,0,0,0,3
image_02425,0,0,0,1,0,0,0,0,3
image_01002,0,0,0,0,0,0,1,0,6
image_04090,0,1,0,0,0,0,0,0,1
image_02577,0,0,0,1,0,0,0,0,3
image_01872,0,0,0,0,1,0,0,0,4
image_04882,1,0,0,0,0,0,0,0,0
image_04164,0,1,0,0,0,0,0,0,1
image_03691,0,0,1,0,0,0,0,0,2
image_03387,0,0,1,0,0,0,0,0,2
image_00046,0,0,0,0,0,0,0,1,7
image_05061,1,0,0,0,0,0,0,0,0
image_04823,1,0,0,0,0,0,0,0,0
image_03847,0,1,0,0,0,0,0,0,1
image_02934,0,0,0,1,0,0,0,0,3
image_01317,0,0,0,0,0,0,1,0,6
image_02155,0,0,0,0,1,0,0,0,4
image_03920,0,1,0,0,0,0,0,0,1
image_03725,0,0,1,0,0,0,0,0,2
image_00860,0,0,0,0,0,0,1,0,6
image_00852,0,0,0,0,0,0,1,0,6
image_04468,0,1,0,0,0,0,0,0,1
image_02768,0,0,0,1,0,0,0,0,3
image_03100,0,0,0,1,0,0,0,0,3
image_00517,0,0,0,0,0,0,0,1,7
image_02713,0,0,0,1,0,0,0,0,3
image_01799,0,0,0,0,0,1,0,0,5
image_00399,0,0,0,0,0,0,0,1,7
image_03871,0,1,0,0,0,0,0,0,1
image_00995,0,0,0,0,0,0,1,0,6
image_00048,0,0,0,0,0,0,0,1,7
image_00117,0,0,0,0,0,0,0,1,7
image_01950,0,0,0,0,1,0,0,0,4
image_03756,0,0,1,0,0,0,0,0,2
image_03579,0,0,1,0,0,0,0,0,2
image_00753,0,0,0,0,0,0,0,1,7
image_00353,0,0,0,0,0,0,0,1,7
image_02985,0,0,0,1,0,0,0,0,3
image_00608,0,0,0,0,0,0,0,1,7
image_03131,0,0,0,1,0,0,0,0,3
image_03231,0,0,0,1,0,0,0,0,3
image_01902,0,0,0,0,1,0,0,0,4
image_04479,0,1,0,0,0,0,0,0,1
image_01489,0,0,0,0,0,0,1,0,6
image_04978,1,0,0,0,0,0,0,0,0
image_04358,0,1,0,0,0,0,0,0,1
image_02242,0,0,0,0,1,0,0,0,4
image_01712,0,0,0,0,0,1,0,0,5
image_00492,0,0,0,0,0,0,0,1,7
image_00166,0,0,0,0,0,0,0,1,7
image_01663,0,0,0,0,0,1,0,0,5
image_04503,0,1,0,0,0,0,0,0,1
image_03927,0,1,0,0,0,0,0,0,1
image_01164,0,0,0,0,0,0,1,0,6
image_02171,0,0,0,0,1,0,0,0,4
image_03468,0,0,1,0,0,0,0,0,2
image_04496,0,1,0,0,0,0,0,0,1
image_04981,1,0,0,0,0,0,0,0,0
image_03955,0,1,0,0,0,0,0,0,1
image_00520,0,0,0,0,0,0,0,1,7
image_04204,0,1,0,0,0,0,0,0,1
image_00026,0,0,0,0,0,0,0,1,7
image_04430,0,1,0,0,0,0,0,0,1
image_02656,0,0,0,1,0,0,0,0,3
image_00458,0,0,0,0,0,0,0,1,7
image_01573,0,0,0,0,0,1,0,0,5
image_03578,0,0,1,0,0,0,0,0,2
image_02363,0,0,0,0,1,0,0,0,4
image_02673,0,0,0,1,0,0,0,0,3
image_01903,0,0,0,0,1,0,0,0,4
image_01730,0,0,0,0,0,1,0,0,5
image_02862,0,0,0,1,0,0,0,0,3
image_03505,0,0,1,0,0,0,0,0,2
image_03751,0,0,1,0,0,0,0,0,2
image_01097,0,0,0,0,0,0,1,0,6
image_04330,0,1,0,0,0,0,0,0,1
image_00240,0,0,0,0,0,0,0,1,7
image_00058,0,0,0,0,0,0,0,1,7
image_02810,0,0,0,1,0,0,0,0,3
image_01523,0,0,0,0,0,1,0,0,5
image_00622,0,0,0,0,0,0,0,1,7
image_00216,0,0,0,0,0,0,0,1,7
image_04116,0,1,0,0,0,0,0,0,1
image_01613,0,0,0,0,0,1,0,0,5
image_04285,0,1,0,0,0,0,0,0,1
image_02933,0,0,0,1,0,0,0,0,3
image_01578,0,0,0,0,0,1,0,0,5
image_02478,0,0,0,1,0,0,0,0,3
image_01198,0,0,0,0,0,0,1,0,6
image_03238,0,0,0,1,0,0,0,0,3
image_00145,0,0,0,0,0,0,0,1,7
image_03585,0,0,1,0,0,0,0,0,2
image_01420,0,0,0,0,0,0,1,0,6
image_00038,0,0,0,0,0,0,0,1,7
image_01266,0,0,0,0,0,0,1,0,6
image_00032,0,0,0,0,0,0,0,1,7
image_04827,1,0,0,0,0,0,0,0,0
image_03146,0,0,0,1,0,0,0,0,3
image_01444,0,0,0,0,0,0,1,0,6
image_00672,0,0,0,0,0,0,0,1,7
image_00272,0,0,0,0,0,0,0,1,7
image_04870,1,0,0,0,0,0,0,0,0
image_00252,0,0,0,0,0,0,0,1,7
image_01158,0,0,0,0,0,0,1,0,6
image_03430,0,0,1,0,0,0,0,0,2
image_03997,0,1,0,0,0,0,0,0,1
image_03156,0,0,0,1,0,0,0,0,3
image_00362,0,0,0,0,0,0,0,1,7
image_02959,0,0,0,1,0,0,0,0,3
image_02964,0,0,0,1,0,0,0,0,3
image_04413,0,1,0,0,0,0,0,0,1
image_03732,0,0,1,0,0,0,0,0,2
image_04125,0,1,0,0,0,0,0,0,1
image_01284,0,0,0,0,0,0,1,0,6
image_03918,0,1,0,0,0,0,0,0,1
image_00916,0,0,0,0,0,0,1,0,6
image_01657,0,0,0,0,0,1,0,0,5
image_01147,0,0,0,0,0,0,1,0,6
image_03883,0,1,0,0,0,0,0,0,1
image_02771,0,0,0,1,0,0,0,0,3
image_00246,0,0,0,0,0,0,0,1,7
image_04487,0,1,0,0,0,0,0,0,1
image_04195,0,1,0,0,0,0,0,0,1
image_01637,0,0,0,0,0,1,0,0,5
image_02991,0,0,0,1,0,0,0,0,3
image_01959,0,0,0,0,1,0,0,0,4
image_04124,0,1,0,0,0,0,0,0,1
image_01694,0,0,0,0,0,1,0,0,5
image_02640,0,0,0,1,0,0,0,0,3
image_04861,1,0,0,0,0,0,0,0,0
image_04946,1,0,0,0,0,0,0,0,0
image_04426,0,1,0,0,0,0,0,0,1
image_00814,0,0,0,0,0,0,0,1,7
image_02406,0,0,0,1,0,0,0,0,3
image_04571,0,1,0,0,0,0,0,0,1
image_04297,0,1,0,0,0,0,0,0,1
image_03004,0,0,0,1,0,0,0,0,3
image_03600,0,0,1,0,0,0,0,0,2
image_02127,0,0,0,0,1,0,0,0,4
image_01485,0,0,0,0,0,0,1,0,6
image_03712,0,0,1,0,0,0,0,0,2
image_05006,1,0,0,0,0,0,0,0,0
image_00477,0,0,0,0,0,0,0,1,7
image_03683,0,0,1,0,0,0,0,0,2
image_02353,0,0,0,0,1,0,0,0,4
image_03475,0,0,1,0,0,0,0,0,2
image_00033,0,0,0,0,0,0,0,1,7
image_02057,0,0,0,0,1,0,0,0,4
image_00686,0,0,0,0,0,0,0,1,7
image_04535,0,1,0,0,0,0,0,0,1
image_04912,1,0,0,0,0,0,0,0,0
image_03722,0,0,1,0,0,0,0,0,2
image_00014,0,0,0,0,0,0,0,1,7
image_00560,0,0,0,0,0,0,0,1,7
image_02575,0,0,0,1,0,0,0,0,3
image_00801,0,0,0,0,0,0,0,1,7
image_04705,1,0,0,0,0,0,0,0,0
image_02918,0,0,0,1,0,0,0,0,3
image_05064,1,0,0,0,0,0,0,0,0
image_02027,0,0,0,0,1,0,0,0,4
image_03148,0,0,0,1,0,0,0,0,3
image_02073,0,0,0,0,1,0,0,0,4
image_03077,0,0,0,1,0,0,0,0,3
image_01844,0,0,0,0,1,0,0,0,4
image_03765,0,0,1,0,0,0,0,0,2
image_03465,0,0,1,0,0,0,0,0,2
image_03493,0,0,1,0,0,0,0,0,2
image_04340,0,1,0,0,0,0,0,0,1
image_04404,0,1,0,0,0,0,0,0,1
image_03455,0,0,1,0,0,0,0,0,2
image_03850,0,1,0,0,0,0,0,0,1
image_04353,0,1,0,0,0,0,0,0,1
image_01867,0,0,0,0,1,0,0,0,4
image_02665,0,0,0,1,0,0,0,0,3
image_04683,1,0,0,0,0,0,0,0,0
image_04032,0,1,0,0,0,0,0,0,1
image_03176,0,0,0,1,0,0,0,0,3
image_01862,0,0,0,0,1,0,0,0,4
image_00749,0,0,0,0,0,0,0,1,7
image_03412,0,0,1,0,0,0,0,0,2
image_02935,0,0,0,1,0,0,0,0,3
image_03244,0,0,0,1,0,0,0,0,3
image_05089,1,0,0,0,0,0,0,0,0
image_03216,0,0,0,1,0,0,0,0,3
image_04219,0,1,0,0,0,0,0,0,1
image_00021,0,0,0,0,0,0,0,1,7
image_03574,0,0,1,0,0,0,0,0,2
image_00056,0,0,0,0,0,0,0,1,7
image_00323,0,0,0,0,0,0,0,1,7
image_00085,0,0,0,0,0,0,0,1,7
image_01749,0,0,0,0,0,1,0,0,5
image_03576,0,0,1,0,0,0,0,0,2
image_02081,0,0,0,0,1,0,0,0,4
image_03801,0,0,1,0,0,0,0,0,2
image_04545,0,1,0,0,0,0,0,0,1
image_04210,0,1,0,0,0,0,0,0,1
image_02325,0,0,0,0,1,0,0,0,4
image_01551,0,0,0,0,0,1,0,0,5
image_03706,0,0,1,0,0,0,0,0,2
image_05160,1,0,0,0,0,0,0,0,0
image_00013,0,0,0,0,0,0,0,1,7
image_04836,1,0,0,0,0,0,0,0,0
image_00636,0,0,0,0,0,0,0,1,7
image_03483,0,0,1,0,0,0,0,0,2
image_05102,1,0,0,0,0,0,0,0,0
image_04974,1,0,0,0,0,0,0,0,0
image_03273,0,0,0,1,0,0,0,0,3
image_01151,0,0,0,0,0,0,1,0,6
image_01553,0,0,0,0,0,1,0,0,5
image_02564,0,0,0,1,0,0,0,0,3
image_03115,0,0,0,1,0,0,0,0,3
image_01396,0,0,0,0,0,0,1,0,6
image_01813,0,0,0,0,0,1,0,0,5
image_00838,0,0,0,0,0,0,1,0,6
image_02160,0,0,0,0,1,0,0,0,4
image_03537,0,0,1,0,0,0,0,0,2
image_00248,0,0,0,0,0,0,0,1,7
image_04453,0,1,0,0,0,0,0,0,1
image_02778,0,0,0,1,0,0,0,0,3
image_03062,0,0,0,1,0,0,0,0,3
image_04697,1,0,0,0,0,0,0,0,0
image_03016,0,0,0,1,0,0,0,0,3
image_02405,0,0,0,1,0,0,0,0,3
image_03730,0,0,1,0,0,0,0,0,2
image_02618,0,0,0,1,0,0,0,0,3
image_01757,0,0,0,0,0,1,0,0,5
image_03364,0,0,1,0,0,0,0,0,2
image_02570,0,0,0,1,0,0,0,0,3
image_02319,0,0,0,0,1,0,0,0,4
image_05066,1,0,0,0,0,0,0,0,0
image_02874,0,0,0,1,0,0,0,0,3
image_03393,0,0,1,0,0,0,0,0,2
image_02786,0,0,0,1,0,0,0,0,3
image_04108,0,1,0,0,0,0,0,0,1
image_04595,0,1,0,0,0,0,0,0,1
image_03544,0,0,1,0,0,0,0,0,2
image_02900,0,0,0,1,0,0,0,0,3
image_03184,0,0,0,1,0,0,0,0,3
image_03759,0,0,1,0,0,0,0,0,2
image_03051,0,0,0,1,0,0,0,0,3
image_03685,0,0,1,0,0,0,0,0,2
image_04909,1,0,0,0,0,0,0,0,0
image_01085,0,0,0,0,0,0,1,0,6
image_02483,0,0,0,1,0,0,0,0,3
image_04458,0,1,0,0,0,0,0,0,1
image_03033,0,0,0,1,0,0,0,0,3
image_03954,0,1,0,0,0,0,0,0,1
image_00371,0,0,0,0,0,0,0,1,7
image_01123,0,0,0,0,0,0,1,0,6
image_00169,0,0,0,0,0,0,0,1,7
image_01122,0,0,0,0,0,0,1,0,6
image_02492,0,0,0,1,0,0,0,0,3
image_01212,0,0,0,0,0,0,1,0,6
image_04622,0,1,0,0,0,0,0,0,1
image_04395,0,1,0,0,0,0,0,0,1
image_00920,0,0,0,0,0,0,1,0,6
image_01280,0,0,0,0,0,0,1,0,6
image_03287,0,0,0,1,0,0,0,0,3
image_03336,0,0,1,0,0,0,0,0,2
image_00491,0,0,0,0,0,0,0,1,7
image_04765,1,0,0,0,0,0,0,0,0
image_00830,0,0,0,0,0,0,1,0,6
image_04916,1,0,0,0,0,0,0,0,0
image_03379,0,0,1,0,0,0,0,0,2
image_02650,0,0,0,1,0,0,0,0,3
image_04493,0,1,0,0,0,0,0,0,1
image_00707,0,0,0,0,0,0,0,1,7
image_00421,0,0,0,0,0,0,0,1,7
image_04709,1,0,0,0,0,0,0,0,0
image_04616,0,1,0,0,0,0,0,0,1
image_04002,0,1,0,0,0,0,0,0,1
image_00468,0,0,0,0,0,0,0,1,7
image_02422,0,0,0,1,0,0,0,0,3
image_01136,0,0,0,0,0,0,1,0,6
image_01288,0,0,0,0,0,0,1,0,6
image_01769,0,0,0,0,0,1,0,0,5
image_04929,1,0,0,0,0,0,0,0,0
image_02538,0,0,0,1,0,0,0,0,3
image_04972,1,0,0,0,0,0,0,0,0
image_03017,0,0,0,1,0,0,0,0,3
image_03575,0,0,1,0,0,0,0,0,2
image_03989,0,1,0,0,0,0,0,0,1
image_01957,0,0,0,0,1,0,0,0,4
image_01883,0,0,0,0,1,0,0,0,4
image_01624,0,0,0,0,0,1,0,0,5
image_05132,1,0,0,0,0,0,0,0,0
image_00926,0,0,0,0,0,0,1,0,6
image_00100,0,0,0,0,0,0,0,1,7
image_04939,1,0,0,0,0,0,0,0,0
image_01139,0,0,0,0,0,0,1,0,6
image_01034,0,0,0,0,0,0,1,0,6
image_02837,0,0,0,1,0,0,0,0,3
image_03155,0,0,0,1,0,0,0,0,3
image_01036,0,0,0,0,0,0,1,0,6
image_00957,0,0,0,0,0,0,1,0,6
image_00578,0,0,0,0,0,0,0,1,7
image_03584,0,0,1,0,0,0,0,0,2
image_03826,0,0,1,0,0,0,0,0,2
image_03080,0,0,0,1,0,0,0,0,3
image_04043,0,1,0,0,0,0,0,0,1
image_00342,0,0,0,0,0,0,0,1,7
image_04989,1,0,0,0,0,0,0,0,0
image_03122,0,0,0,1,0,0,0,0,3
image_02055,0,0,0,0,1,0,0,0,4
image_01912,0,0,0,0,1,0,0,0,4
image_00212,0,0,0,0,0,0,0,1,7
image_04378,0,1,0,0,0,0,0,0,1
image_02074,0,0,0,0,1,0,0,0,4
image_02465,0,0,0,1,0,0,0,0,3
image_03022,0,0,0,1,0,0,0,0,3
image_00190,0,0,0,0,0,0,0,1,7
image_03126,0,0,0,1,0,0,0,0,3
image_02638,0,0,0,1,0,0,0,0,3
image_01399,0,0,0,0,0,0,1,0,6
image_04734,1,0,0,0,0,0,0,0,0
image_00779,0,0,0,0,0,0,0,1,7
image_01793,0,0,0,0,0,1,0,0,5
image_03700,0,0,1,0,0,0,0,0,2
image_03474,0,0,1,0,0,0,0,0,2
image_03763,0,0,1,0,0,0,0,0,2
